#Depth	Raw_Count	Unique_Kmers
20870	63076	3
20871	21040	1
20872	20986	1
20874	42037	2
20876	19233	1
20877	41479	2
20878	62763	3
20879	21053	1
20880	21052	1
20881	41937	2
20882	63104	3
20883	41932	2
20885	42206	2
20886	41431	2
20888	62282	3
20889	41946	2
20890	42051	2
20891	42178	2
20892	20653	1
20893	84123	4
20894	42118	2
20895	84162	4
20898	20938	1
20899	42056	2
20902	21068	1
20903	41804	2
20904	41658	2
20905	21083	1
20906	42129	2
20907	62180	3
20908	41523	2
20909	21048	1
20910	83131	4
20911	21151	1
20916	63216	3
20917	20912	1
20918	21101	1
20919	21008	1
20920	60122	3
20922	21066	1
20923	21086	1
20924	105064	5
20926	21054	1
20927	62337	3
20928	21035	1
20929	21030	1
20932	21031	1
20933	42106	2
20934	21104	1
20935	20980	1
20936	21064	1
20938	21046	1
20939	42144	2
20940	19530	1
20941	63195	3
20942	62503	3
20943	42163	2
20944	21034	1
20945	42009	2
20946	21111	1
20947	41635	2
20949	58743	3
20950	62717	3
20951	21190	1
20952	21050	1
20953	42420	2
20954	63450	3
20955	20245	1
20956	21317	1
20957	42130	2
20958	62432	3
20959	21002	1
20960	63260	3
20961	41973	2
20962	42440	2
20964	42360	2
20965	63265	3
20966	41412	2
20967	83729	4
20968	42214	2
20969	63262	3
20972	21068	1
20973	21098	1
20974	21160	1
20975	42453	2
20977	41502	2
20978	20847	1
20980	63039	3
20981	63397	3
20982	21113	1
20983	21104	1
20984	21114	1
20986	43273	2
20987	42184	2
20988	21093	1
20989	21205	1
20990	21246	1
20991	63439	3
20992	21183	1
20993	21112	1
20994	42260	2
20996	63404	3
20997	20962	1
20999	62455	3
21001	21130	1
21002	60432	3
21003	42348	2
21004	21113	1
21005	20879	1
21006	21091	1
21008	63419	3
21011	63656	3
21012	21101	1
21014	20571	1
21015	20373	1
21016	42168	2
21018	42382	2
21020	42236	2
21021	21136	1
21022	20994	1
21023	21106	1
21024	21144	1
21025	42144	2
21027	20594	1
21028	42292	2
21029	42503	2
21030	21222	1
21031	62933	3
21032	21170	1
21033	21091	1
21035	42149	2
21036	21155	1
21037	21095	1
21038	42340	2
21039	42550	2
21040	21296	1
21042	21197	1
21044	20594	1
21045	63236	3
21046	42896	2
21047	42096	2
21048	20492	1
21049	21346	1
21050	21319	1
21052	63387	3
21053	62668	3
21054	42390	2
21055	42407	2
21057	21322	1
21059	84963	4
21060	21267	1
21061	62923	3
21062	21182	1
21063	42209	2
21064	21350	1
21065	21419	1
21067	42577	2
21069	20991	1
21070	42425	2
21071	21428	1
21073	21247	1
21074	105563	5
21075	42421	2
21077	21194	1
21080	21195	1
21081	21184	1
21082	21262	1
21083	21140	1
21085	21255	1
21086	84599	4
21087	41751	2
21090	41807	2
21091	42237	2
21093	42608	2
21094	41595	2
21095	42550	2
21097	21326	1
21098	21296	1
21099	21288	1
21100	41484	2
21101	21127	1
21102	84384	4
21104	42542	2
21106	42702	2
21107	19866	1
21108	42544	2
21110	42444	2
21111	84962	4
21112	41671	2
21113	42166	2
21115	21289	1
21117	42519	2
21118	42512	2
21120	63794	3
21121	41876	2
21123	21227	1
21124	21310	1
21125	42544	2
21126	21215	1
21127	63367	3
21128	42047	2
21129	41767	2
21130	20489	1
21132	21286	1
21133	21224	1
21134	21226	1
21135	63750	3
21137	83624	4
21138	21246	1
21139	63179	3
21140	21260	1
21142	42542	2
21145	20998	1
21146	21298	1
21147	20919	1
21148	42637	2
21149	42514	2
21150	84275	4
21151	21237	1
21152	85158	4
21154	42625	2
21155	20937	1
21157	42410	2
21158	41950	2
21159	21231	1
21160	21288	1
21161	21289	1
21162	21208	1
21163	41566	2
21164	21311	1
21165	41273	2
21166	21355	1
21167	63857	3
21169	21285	1
21170	21241	1
21171	21265	1
21172	21271	1
21173	21340	1
21174	21471	1
21175	63775	3
21176	21474	1
21177	42633	2
21178	21342	1
21179	41753	2
21180	41753	2
21181	21292	1
21182	42059	2
21183	42489	2
21185	42650	2
21186	21301	1
21187	21354	1
21188	42670	2
21189	63913	3
21190	21248	1
21191	42709	2
21194	63840	3
21195	21311	1
21196	42658	2
21197	42637	2
21198	42193	2
21199	42133	2
21201	42676	2
21202	62563	3
21203	42378	2
21204	41845	2
21205	21318	1
21206	41369	2
21207	21364	1
21208	21375	1
21209	21286	1
21211	20644	1
21212	40486	2
21214	41055	2
21217	21353	1
21218	21255	1
21219	40899	2
21220	21455	1
21221	21436	1
21222	21142	1
21224	42478	2
21225	21358	1
21229	21269	1
21231	21409	1
21232	42487	2
21233	128213	6
21235	42344	2
21236	64101	3
21237	64059	3
21239	42802	2
21241	21358	1
21244	21301	1
21247	42291	2
21249	42695	2
21250	42974	2
21251	21349	1
21252	21363	1
21253	21506	1
21255	20911	1
21258	21399	1
21259	63914	3
21260	42817	2
21261	64139	3
21262	20573	1
21263	21471	1
21265	63812	3
21267	42612	2
21268	21390	1
21269	21459	1
21270	21456	1
21271	21216	1
21273	42893	2
21274	63193	3
21275	21384	1
21276	21379	1
21277	21433	1
21278	42742	2
21279	21411	1
21281	21424	1
21282	42508	2
21283	20109	1
21285	64210	3
21286	21399	1
21287	42753	2
21288	21367	1
21289	21053	1
21290	20368	1
21291	20731	1
21292	64251	3
21293	42766	2
21294	21023	1
21295	42288	2
21296	21359	1
21297	42894	2
21298	21413	1
21299	21412	1
21301	42889	2
21303	42798	2
21306	21586	1
21307	21387	1
21311	20692	1
21312	42571	2
21313	64479	3
21315	42900	2
21317	107099	5
21318	42534	2
21319	42863	2
21320	21211	1
21321	42938	2
21323	43115	2
21324	42572	2
21325	21447	1
21327	21436	1
21328	21511	1
21330	42881	2
21331	83951	4
21332	42969	2
21333	21366	1
21334	42560	2
21335	21491	1
21336	21441	1
21337	20162	1
21338	21522	1
21339	21478	1
21340	21434	1
21342	21517	1
21343	41564	2
21344	21489	1
21345	64406	3
21346	42974	2
21347	64184	3
21348	21329	1
21349	21482	1
21350	42563	2
21351	21501	1
21354	21428	1
21355	21505	1
21357	21538	1
21358	21625	1
21359	21479	1
21360	64063	3
21361	21174	1
21362	41385	2
21365	42393	2
21366	21588	1
21368	21432	1
21371	43059	2
21372	42700	2
21373	41774	2
21374	21527	1
21375	21655	1
21376	64584	3
21377	42532	2
21379	21786	1
21380	64557	3
21381	62604	3
21382	85714	4
21383	64448	3
21384	64637	3
21385	64474	3
21386	86198	4
21387	21062	1
21388	20938	1
21391	21487	1
21392	21437	1
21393	42979	2
21394	17630	1
21395	21169	1
21396	43028	2
21397	43122	2
21400	42683	2
21401	21570	1
21402	42867	2
21403	21484	1
21406	21453	1
21407	21598	1
21408	21481	1
21409	21578	1
21413	64442	3
21414	21516	1
21416	42775	2
21419	21590	1
21421	21539	1
21422	21673	1
21425	21543	1
21427	43259	2
21428	42686	2
21429	63872	3
21430	43135	2
21431	43300	2
21432	42711	2
21433	21153	1
21436	21566	1
21437	21496	1
21439	21637	1
21440	43076	2
21441	21101	1
21443	42361	2
21444	21556	1
21445	64137	3
21447	43248	2
21450	64769	3
21451	84476	4
21452	43242	2
21455	21594	1
21457	21639	1
21458	42583	2
21459	21321	1
21460	21611	1
21461	21384	1
21462	43161	2
21463	80849	4
21464	21448	1
21465	42354	2
21466	43342	2
21467	21602	1
21469	42723	2
21470	21735	1
21472	20702	1
21473	21241	1
21474	43188	2
21475	43341	2
21479	42933	2
21480	21613	1
21481	21596	1
21482	38280	2
21483	21666	1
21485	43616	2
21486	86332	4
21487	21614	1
21488	21607	1
21490	21745	1
21492	43301	2
21494	39832	2
21497	43316	2
21498	21483	1
21499	20866	1
21500	20900	1
21501	43263	2
21502	21513	1
21503	64715	3
21504	21611	1
21505	20980	1
21507	42008	2
21510	21607	1
21511	43559	2
21514	43384	2
21515	65104	3
21516	63765	3
21518	20996	1
21520	21627	1
21521	43022	2
21522	21551	1
21523	21711	1
21526	43254	2
21528	65059	3
21529	43314	2
21530	63512	3
21531	21699	1
21533	43492	2
21534	21643	1
21535	43078	2
21537	21662	1
21539	86712	4
21540	42998	2
21541	43519	2
21543	21706	1
21544	64717	3
21545	21728	1
21546	21770	1
21548	63625	3
21549	21661	1
21551	107727	5
21552	43386	2
21553	21695	1
21554	64367	3
21555	21564	1
21556	21686	1
21557	43274	2
21558	43442	2
21559	43507	2
21561	21793	1
21562	21971	1
21563	21808	1
21564	21895	1
21565	83211	4
21566	42890	2
21567	21664	1
21569	21473	1
21570	21699	1
21572	108443	5
21573	43416	2
21575	43394	2
21577	21739	1
21578	21728	1
21580	21121	1
21582	21732	1
21584	43438	2
21585	21698	1
21587	21761	1
21590	43292	2
21591	21586	1
21593	21452	1
21596	21771	1
21597	21861	1
21599	21788	1
21600	43399	2
21601	21813	1
21602	86572	4
21604	20475	1
21606	41726	2
21610	65512	3
21613	43509	2
21615	21417	1
21616	42936	2
21617	43045	2
21618	43561	2
21619	42289	2
21620	43592	2
21621	21716	1
21622	21676	1
21625	87078	4
21627	59946	3
21628	43402	2
21629	43549	2
21630	21626	1
21631	21750	1
21633	63886	3
21634	64314	3
21635	64478	3
21636	108937	5
21638	21916	1
21639	21803	1
21641	21227	1
21642	18961	1
21643	86036	4
21644	64807	3
21646	43602	2
21647	21737	1
21648	21841	1
21650	43178	2
21651	21711	1
21654	65338	3
21655	21768	1
21656	64824	3
21657	65526	3
21658	20906	1
21660	21867	1
21661	43598	2
21662	21752	1
21665	65686	3
21669	41064	2
21671	65478	3
21672	21777	1
21673	21857	1
21674	43566	2
21675	43328	2
21677	64503	3
21678	43264	2
21680	43602	2
21684	65396	3
21686	43784	2
21687	43602	2
21688	108768	5
21689	65465	3
21692	43578	2
21693	43651	2
21694	43728	2
21696	21685	1
21697	21839	1
21698	65171	3
21699	21872	1
21700	87652	4
21701	43255	2
21702	21851	1
21703	65672	3
21707	20659	1
21708	20847	1
21709	21911	1
21710	65256	3
21711	22044	1
21715	21809	1
21717	22348	1
21718	43216	2
21719	43760	2
21720	65389	3
21721	43785	2
21722	17471	1
21724	43709	2
21725	21492	1
21726	21765	1
21727	43920	2
21728	85766	4
21730	43593	2
21731	21965	1
21732	108654	5
21734	21925	1
21736	21932	1
21742	87284	4
21743	21877	1
21744	43301	2
21747	64783	3
21750	21820	1
21751	65747	3
21753	43863	2
21754	21888	1
21755	21823	1
21756	21944	1
21758	21640	1
21759	21858	1
21760	43686	2
21762	21995	1
21763	85736	4
21765	43364	2
21767	21980	1
21771	43880	2
21772	85691	4
21773	64146	3
21774	41994	2
21775	21940	1
21777	65601	3
21778	21724	1
21780	18520	1
21781	43394	2
21784	43755	2
21786	43556	2
21787	21925	1
21788	65932	3
21789	21899	1
21790	87592	4
21791	21622	1
21793	21935	1
21794	21975	1
21795	20988	1
21798	43916	2
21799	65875	3
21800	88014	4
21801	21934	1
21802	21346	1
21803	43772	2
21804	43753	2
21805	65624	3
21806	44027	2
21809	43929	2
21810	65568	3
21811	65659	3
21812	87644	4
21814	43637	2
21815	43061	2
21816	64008	3
21817	21822	1
21818	22021	1
21819	65444	3
21820	21443	1
21821	43414	2
21822	21885	1
21823	21957	1
21824	21920	1
21825	44019	2
21826	21775	1
21827	43335	2
21830	66098	3
21832	65876	3
21834	44432	2
21836	43753	2
21837	43876	2
21838	43411	2
21841	43439	2
21842	22031	1
21843	22116	1
21844	43389	2
21845	21739	1
21850	20943	1
21851	21969	1
21852	43948	2
21854	84783	4
21855	22013	1
21856	21957	1
21857	22068	1
21862	88124	4
21863	65670	3
21864	21873	1
21868	43673	2
21869	21986	1
21870	22147	1
21871	22084	1
21872	43504	2
21873	21831	1
21875	22013	1
21877	44022	2
21878	44195	2
21879	42710	2
21881	43453	2
21882	65970	3
21883	21313	1
21884	65570	3
21885	44071	2
21887	22043	1
21889	22024	1
21890	43947	2
21891	66041	3
21892	21483	1
21894	43741	2
21896	43902	2
21897	43991	2
21898	86863	4
21899	44051	2
21901	22025	1
21902	22212	1
21903	43770	2
21904	65697	3
21905	21867	1
21907	43808	2
21908	64766	3
21909	22005	1
21911	43380	2
21912	42027	2
21913	21536	1
21914	22219	1
21917	21972	1
21918	44009	2
21919	44090	2
21920	21411	1
21923	22054	1
21924	21369	1
21925	22226	1
21927	44178	2
21928	65983	3
21929	66314	3
21931	44183	2
21933	22034	1
21934	22139	1
21935	22072	1
21936	22223	1
21937	84775	4
21939	65999	3
21940	104309	5
21941	22036	1
21942	22102	1
21943	44142	2
21948	22183	1
21950	44305	2
21951	88231	4
21952	43836	2
21953	22049	1
21957	110237	5
21959	21617	1
21961	42691	2
21962	44230	2
21963	22049	1
21964	43728	2
21966	44220	2
21967	44338	2
21968	22092	1
21969	66450	3
21970	43501	2
21971	65643	3
21972	22093	1
21973	22278	1
21974	66159	3
21975	22086	1
21976	65828	3
21977	43673	2
21978	22043	1
21979	21929	1
21981	66195	3
21982	22069	1
21983	66246	3
21984	22088	1
21985	22092	1
21986	66306	3
21987	66289	3
21988	22120	1
21990	44315	2
21992	22287	1
21993	44196	2
21994	22100	1
21995	44261	2
21997	22263	1
21998	22195	1
21999	60195	3
22000	44412	2
22001	22211	1
22002	44269	2
22003	44325	2
22004	66609	3
22006	22238	1
22007	62371	3
22008	42859	2
22009	88244	4
22010	21772	1
22012	22196	1
22013	21846	1
22014	22242	1
22016	44359	2
22017	21971	1
22018	21862	1
22019	66155	3
22020	22097	1
22022	22092	1
22023	44408	2
22024	43702	2
22025	22163	1
22026	43687	2
22027	82199	4
22028	44293	2
22029	43818	2
22031	44458	2
22032	44028	2
22033	66650	3
22034	22208	1
22035	22226	1
22036	64970	3
22037	65329	3
22038	87829	4
22039	66404	3
22040	22147	1
22042	66338	3
22044	21984	1
22046	66600	3
22047	44361	2
22049	88002	4
22051	88029	4
22052	21950	1
22056	44416	2
22057	22376	1
22058	22223	1
22059	44536	2
22060	22258	1
22061	22170	1
22062	43726	2
22063	105272	5
22064	44436	2
22065	22251	1
22066	22248	1
22068	22260	1
22069	44389	2
22070	44838	2
22071	22195	1
22072	21821	1
22073	44266	2
22074	44583	2
22075	22192	1
22076	22078	1
22079	44110	2
22080	22512	1
22081	22183	1
22082	44487	2
22083	37947	2
22084	22263	1
22085	44464	2
22086	44502	2
22087	43595	2
22088	22226	1
22089	21840	1
22090	44484	2
22091	22194	1
22092	87738	4
22093	44472	2
22094	43871	2
22095	66809	3
22096	22224	1
22097	66466	3
22098	44412	2
22099	21655	1
22102	20957	1
22103	44476	2
22104	66180	3
22107	44465	2
22108	21639	1
22109	87895	4
22110	65868	3
22111	65203	3
22112	44589	2
22113	22229	1
22114	22249	1
22115	22235	1
22117	44466	2
22120	21114	1
22122	103329	5
22124	22269	1
22125	43306	2
22126	44513	2
22127	21908	1
22128	66406	3
22131	21828	1
22132	44597	2
22133	66287	3
22134	22451	1
22135	44307	2
22138	66175	3
22142	22025	1
22143	22305	1
22144	44380	2
22145	22260	1
22146	22497	1
22147	41079	2
22148	22467	1
22149	66420	3
22152	44623	2
22153	44819	2
22154	22359	1
22155	44532	2
22157	44652	2
22158	22223	1
22159	22485	1
22160	44601	2
22161	20278	1
22165	67436	3
22166	66914	3
22167	38450	2
22168	22279	1
22171	22238	1
22173	66711	3
22175	44678	2
22177	22312	1
22178	44039	2
22180	44832	2
22181	22513	1
22182	22293	1
22183	67607	3
22184	44289	2
22188	44640	2
22189	22271	1
22190	22332	1
22191	22313	1
22193	44962	2
22194	22372	1
22195	21767	1
22198	21225	1
22199	22533	1
22200	22034	1
22202	44707	2
22204	64468	3
22205	22305	1
22206	22074	1
22207	85063	4
22209	44752	2
22213	22418	1
22215	66891	3
22216	22129	1
22219	22388	1
22220	22333	1
22221	44445	2
22222	44767	2
22223	44636	2
22224	22337	1
22225	22380	1
22226	44309	2
22227	66970	3
22228	44492	2
22229	89629	4
22231	44746	2
22232	21021	1
22233	22366	1
22234	64541	3
22235	22415	1
22239	39956	2
22240	44181	2
22241	21468	1
22242	22466	1
22243	22157	1
22244	111591	5
22245	67086	3
22246	22377	1
22247	67128	3
22248	22371	1
22249	44537	2
22250	22432	1
22251	44776	2
22253	22641	1
22254	22426	1
22256	45530	2
22258	42394	2
22259	44808	2
22260	22380	1
22262	42463	2
22263	22437	1
22264	22384	1
22265	21790	1
22266	42280	2
22267	22234	1
22268	43171	2
22269	89128	4
22270	44647	2
22272	22146	1
22273	22337	1
22274	22366	1
22275	44856	2
22278	45019	2
22279	22413	1
22280	43605	2
22281	22500	1
22283	22385	1
22284	22918	1
22285	22416	1
22287	22426	1
22288	67050	3
22289	112236	5
22290	22412	1
22291	67236	3
22293	22495	1
22295	22467	1
22296	22422	1
22297	22549	1
22298	22588	1
22299	23003	1
22300	22409	1
22302	44652	2
22304	22564	1
22305	66891	3
22306	67159	3
22307	89387	4
22310	22472	1
22311	22527	1
22312	22487	1
22313	23085	1
22314	22445	1
22315	22402	1
22316	44566	2
22317	22436	1
22318	44740	2
22319	22437	1
22320	22484	1
22321	84929	4
22322	44921	2
22323	22447	1
22324	22561	1
22325	22397	1
22326	44866	2
22327	44901	2
22329	44970	2
22330	44652	2
22332	44781	2
22333	22423	1
22334	22496	1
22335	22571	1
22337	21912	1
22338	22410	1
22339	45214	2
22340	44973	2
22341	67377	3
22342	67576	3
22345	67709	3
22347	22583	1
22349	44686	2
22350	22149	1
22351	22220	1
22352	66819	3
22353	42340	2
22354	44884	2
22355	44867	2
22356	112297	5
22357	21885	1
22358	22477	1
22359	21471	1
22360	22064	1
22362	43617	2
22365	22404	1
22367	67498	3
22368	21692	1
22369	22509	1
22370	22541	1
22374	22487	1
22375	45031	2
22376	22515	1
22377	22597	1
22378	22749	1
22379	44833	2
22380	22540	1
22383	67572	3
22384	43424	2
22385	45496	2
22386	22465	1
22387	45121	2
22389	66954	3
22392	22615	1
22393	45472	2
22394	44774	2
22395	44397	2
22396	44782	2
22397	44991	2
22398	67486	3
22401	22552	1
22402	45140	2
22403	45145	2
22404	22525	1
22405	21761	1
22406	68387	3
22408	67385	3
22410	45049	2
22411	44188	2
22412	22300	1
22413	67853	3
22414	45146	2
22416	22551	1
22417	22108	1
22418	23227	1
22419	67500	3
22420	45852	2
22421	45041	2
22424	45117	2
22425	41773	2
22427	67442	3
22429	22563	1
22430	22546	1
22431	22596	1
22433	22654	1
22434	89757	4
22436	22670	1
22438	45217	2
22439	22611	1
22441	22486	1
22442	18338	1
22443	22625	1
22444	45152	2
22445	45143	2
22446	22123	1
22447	22558	1
22449	68145	3
22450	45150	2
22451	22844	1
22452	22573	1
22453	22592	1
22454	22370	1
22455	45305	2
22456	44896	2
22457	22298	1
22460	44367	2
22464	22344	1
22465	22583	1
22466	22347	1
22467	22598	1
22468	89112	4
22469	22585	1
22472	22756	1
22473	67390	3
22474	22618	1
22475	22302	1
22476	22736	1
22479	22401	1
22480	90545	4
22482	44988	2
22484	67946	3
22485	41943	2
22486	22651	1
22487	22365	1
22488	45271	2
22489	45260	2
22490	44235	2
22492	45096	2
22493	22183	1
22494	22660	1
22495	44602	2
22496	22564	1
22497	45303	2
22499	22306	1
22500	68047	3
22501	67489	3
22502	45280	2
22504	45330	2
22505	22621	1
22507	23297	1
22509	45258	2
22513	22636	1
22514	22706	1
22515	22510	1
22516	22671	1
22517	44892	2
22518	22767	1
22521	22736	1
22523	22638	1
22524	68225	3
22525	22590	1
22528	22645	1
22529	22647	1
22531	22707	1
22532	22621	1
22533	22715	1
22534	22303	1
22535	136207	6
22536	22716	1
22537	22460	1
22538	40716	2
22539	22360	1
22540	45639	2
22541	45379	2
22542	67602	3
22543	45463	2
22544	22926	1
22546	23151	1
22548	45484	2
22549	22897	1
22550	45410	2
22552	22634	1
22555	40644	2
22556	45450	2
22557	22671	1
22558	22664	1
22559	22748	1
22561	68036	3
22562	22653	1
22564	22685	1
22565	22697	1
22566	22684	1
22567	81680	4
22569	45560	2
22571	67570	3
22572	22717	1
22574	22836	1
22575	22431	1
22576	22715	1
22577	22798	1
22580	22477	1
22583	22809	1
22585	21977	1
22587	45379	2
22589	67885	3
22590	22438	1
22591	22721	1
22592	22714	1
22593	21344	1
22594	22722	1
22596	22761	1
22597	68162	3
22599	22523	1
22601	22448	1
22602	22716	1
22603	45558	2
22605	22717	1
22606	22751	1
22607	22750	1
22608	45845	2
22609	20985	1
22612	68029	3
22613	22744	1
22614	21367	1
22615	45520	2
22616	45557	2
22618	67752	3
22621	22764	1
22624	22786	1
22625	67899	3
22627	68326	3
22628	22738	1
22629	22751	1
22630	91106	4
22633	45258	2
22634	22765	1
22635	22446	1
22636	22260	1
22637	68024	3
22638	22668	1
22639	45347	2
22640	22719	1
22641	22829	1
22642	45459	2
22643	45260	2
22644	22588	1
22645	45928	2
22647	22781	1
22648	22468	1
22649	45644	2
22650	38246	2
22651	22634	1
22653	22059	1
22654	68773	3
22655	22365	1
22656	45959	2
22657	22306	1
22660	46132	2
22661	22537	1
22664	22794	1
22665	22849	1
22666	45599	2
22669	22797	1
22675	45640	2
22676	45648	2
22678	45162	2
22680	22809	1
22681	68661	3
22683	22764	1
22684	45531	2
22685	46146	2
22686	22763	1
22687	22264	1
22690	45555	2
22691	22809	1
22692	44745	2
22693	22381	1
22694	23370	1
22695	18894	1
22696	22855	1
22697	22908	1
22699	45621	2
22702	44295	2
22703	22890	1
22705	22875	1
22706	45124	2
22708	22868	1
22709	68869	3
22710	22623	1
22711	22985	1
22712	45031	2
22714	22827	1
22715	22839	1
22717	22614	1
22718	22944	1
22719	46401	2
22720	22281	1
22722	22847	1
22724	22885	1
22725	22875	1
22726	68514	3
22727	45698	2
22728	67769	3
22729	64122	3
22730	67219	3
22731	21354	1
22732	22945	1
22734	68184	3
22735	45673	2
22736	46003	2
22737	22857	1
22738	22884	1
22740	22898	1
22744	45810	2
22746	90293	4
22747	45747	2
22748	44360	2
22750	45498	2
22751	45886	2
22752	44978	2
22753	22884	1
22755	45981	2
22756	45616	2
22757	45840	2
22760	45097	2
22761	45320	2
22763	22959	1
22765	45164	2
22766	22856	1
22767	21132	1
22768	23726	1
22770	45883	2
22771	45863	2
22772	63826	3
22773	45854	2
22774	22922	1
22775	45835	2
22776	18575	1
22777	21426	1
22778	87747	4
22780	45479	2
22781	23001	1
22782	22933	1
22783	67127	3
22784	91284	4
22785	22953	1
22788	41426	2
22789	44977	2
22797	22698	1
22799	22945	1
22801	45386	2
22802	46005	2
22803	22936	1
22806	22978	1
22808	22797	1
22809	90022	4
22811	45601	2
22815	114214	5
22817	45070	2
22818	91886	4
22821	68792	3
22822	45416	2
22823	22954	1
22824	22902	1
22825	22442	1
22826	46408	2
22829	23011	1
22830	46005	2
22831	22932	1
22833	22948	1
22835	44282	2
22836	23008	1
22837	38349	2
22838	22398	1
22839	22873	1
22840	22965	1
22841	21385	1
22842	23046	1
22843	22960	1
22844	22494	1
22845	22926	1
22846	22678	1
22847	22988	1
22848	68673	3
22849	45640	2
22850	22581	1
22851	22854	1
22856	46143	2
22858	45949	2
22859	44609	2
22860	46073	2
22862	23077	1
22863	46024	2
22865	23021	1
22869	23057	1
22874	23026	1
22875	23047	1
22877	68591	3
22879	23101	1
22881	69260	3
22882	22997	1
22883	45078	2
22884	22625	1
22886	23835	1
22888	44689	2
22889	23045	1
22890	23101	1
22891	23221	1
22892	22989	1
22893	23087	1
22894	46159	2
22895	22552	1
22896	115193	5
22897	66578	3
22900	69141	3
22901	23082	1
22902	46092	2
22904	69142	3
22905	46135	2
22906	23053	1
22907	46346	2
22908	23017	1
22909	46866	2
22910	23118	1
22912	44667	2
22913	23111	1
22914	23042	1
22918	69623	3
22919	23087	1
22920	23087	1
22922	41660	2
22923	92021	4
22924	46190	2
22925	46239	2
22926	23006	1
22931	45829	2
22934	23067	1
22936	45859	2
22937	23160	1
22938	22796	1
22939	23127	1
22941	22339	1
22944	23083	1
22945	69303	3
22946	68517	3
22947	22461	1
22948	46103	2
22949	22493	1
22950	22966	1
22955	23244	1
22956	22753	1
22960	23188	1
22961	45252	2
22962	23124	1
22965	23164	1
22966	92193	4
22967	23133	1
22968	44309	2
22971	23109	1
22973	23079	1
22974	23095	1
22975	46261	2
22976	23135	1
22978	45972	2
22979	23171	1
22980	23109	1
22982	69329	3
22984	23096	1
22986	45599	2
22988	46481	2
22990	23083	1
22991	46873	2
22994	46329	2
22995	46308	2
22996	15510	1
22998	69326	3
22999	23073	1
23000	23206	1
23002	44585	2
23003	46225	2
23004	23169	1
23006	68825	3
23007	23161	1
23008	23079	1
23011	46297	2
23012	46214	2
23013	23197	1
23014	69529	3
23015	46262	2
23016	23154	1
23017	43487	2
23018	46051	2
23019	21566	1
23020	23234	1
23021	23105	1
23022	46266	2
23024	46549	2
23025	69500	3
23026	46397	2
23027	68864	3
23028	46311	2
23029	23283	1
23032	23286	1
23035	23233	1
23036	45992	2
23037	46187	2
23040	23640	1
23041	23219	1
23043	89915	4
23045	23566	1
23046	23144	1
23047	23163	1
23048	22885	1
23049	23184	1
23050	20640	1
23051	45761	2
23052	69303	3
23054	46459	2
23055	23710	1
23057	45587	2
23058	23204	1
23059	23150	1
23061	46416	2
23062	69647	3
23063	23231	1
23065	23183	1
23067	23228	1
23068	23207	1
23071	23184	1
23072	23274	1
23076	23152	1
23077	70001	3
23078	23210	1
23079	23296	1
23081	45447	2
23082	23275	1
23083	23066	1
23085	23225	1
23086	19836	1
23087	46537	2
23088	23205	1
23089	23210	1
23090	23286	1
23091	46477	2
23092	23177	1
23093	23285	1
23095	22939	1
23097	23188	1
23099	22939	1
23100	45167	2
23101	23309	1
23102	45552	2
23103	23644	1
23104	23271	1
23107	46529	2
23108	42397	2
23110	18668	1
23113	69862	3
23115	23358	1
23116	47013	2
23117	44256	2
23118	46466	2
23119	23333	1
23120	68103	3
23122	46114	2
23123	23339	1
23124	46025	2
23126	23229	1
23127	23447	1
23129	43908	2
23130	46501	2
23131	20141	1
23132	44827	2
23133	69074	3
23135	23286	1
23136	22758	1
23137	46125	2
23139	46535	2
23142	23294	1
23143	23216	1
23145	46621	2
23146	23369	1
23148	23319	1
23149	19021	1
23150	23325	1
23152	23325	1
23155	46264	2
23157	47002	2
23158	23360	1
23159	47256	2
23161	44433	2
23162	22885	1
23168	46585	2
23169	45609	2
23170	23249	1
23171	23417	1
23172	24161	1
23173	23348	1
23174	23414	1
23175	23267	1
23176	23313	1
23178	23372	1
23181	46732	2
23184	23341	1
23185	23606	1
23187	23089	1
23191	22769	1
23192	46766	2
23193	23866	1
23194	67065	3
23195	45627	2
23196	23340	1
23197	23374	1
23199	23275	1
23200	23362	1
23203	69870	3
23204	22981	1
23206	23382	1
23207	23342	1
23208	22924	1
23213	70068	3
23215	23383	1
23217	69644	3
23218	23397	1
23220	46832	2
23221	23556	1
23224	23285	1
23227	69296	3
23230	68054	3
23231	67633	3
23232	69443	3
23235	23339	1
23238	23337	1
23239	70277	3
23243	23425	1
23248	22643	1
23250	23062	1
23252	46723	2
23254	46754	2
23255	68877	3
23257	46878	2
23259	23481	1
23260	67975	3
23262	23138	1
23267	117085	5
23268	23402	1
23269	23392	1
23270	23386	1
23273	46595	2
23276	70384	3
23278	23442	1
23279	46826	2
23283	45569	2
23285	46503	2
23286	92703	4
23287	46353	2
23288	23207	1
23290	46721	2
23291	46962	2
23293	23424	1
23295	46751	2
23296	23496	1
23297	23479	1
23298	23077	1
23299	23488	1
23302	46917	2
23304	46957	2
23309	47048	2
23311	23223	1
23312	23462	1
23317	46963	2
23318	23594	1
23319	46909	2
23320	23552	1
23321	23447	1
23323	23480	1
23324	69664	3
23325	23495	1
23327	23521	1
23328	23517	1
23329	70438	3
23330	23433	1
23331	44414	2
23332	46965	2
23333	47192	2
23336	70154	3
23337	47049	2
23338	23615	1
23341	23504	1
23342	23176	1
23343	23436	1
23345	23448	1
23346	46904	2
23350	70462	3
23355	47006	2
