#Depth	Raw_Count	Unique_Kmers
31937	161262	5
31938	97568	3
31939	127853	4
31940	225107	7
31941	97429	3
31942	64722	2
31943	32297	1
31944	95510	3
31945	64131	2
31946	62086	2
31947	96924	3
31948	120960	4
31949	64615	2
31950	32443	1
31951	64538	2
31952	68068	2
31953	194036	6
31954	161235	5
31955	94053	3
31956	164698	5
31957	224912	7
31959	136882	4
31960	190919	6
31961	194300	6
31962	161586	5
31963	65021	2
31964	32252	1
31965	129039	4
31966	32803	1
31967	193775	6
31968	232184	7
31969	52488	2
31970	96383	3
31971	32324	1
31972	161958	5
31973	128114	4
31974	124662	4
31975	32253	1
31976	32385	1
31977	129585	4
31978	96378	3
31979	64769	2
31980	145474	5
31981	32439	1
31982	32574	1
31983	162480	5
31984	64567	2
31985	191269	6
31986	129489	4
31987	160517	5
31988	255894	8
31989	96796	3
31990	224987	7
31991	129237	4
31992	32322	1
31993	96946	3
31994	32423	1
31995	64991	2
31996	211980	7
31997	129648	4
31998	64703	2
31999	64702	2
32000	32112	1
32001	86691	3
32002	97152	3
32003	94185	3
32004	226004	7
32005	128770	4
32006	32168	1
32007	129036	4
32008	64761	2
32009	96511	3
32010	193443	6
32011	97194	3
32012	64920	2
32013	97296	3
32014	31959	1
32016	194021	6
32017	225857	7
32018	32284	1
32019	129636	4
32020	194147	6
32021	96589	3
32022	96693	3
32023	32364	1
32024	64623	2
32025	131038	4
32026	127929	4
32027	128563	4
32028	90694	3
32029	129749	4
32030	130172	4
32031	164120	5
32032	63670	2
32033	64859	2
32034	161863	5
32035	160434	5
32036	96308	3
32037	193493	6
32038	97439	3
32039	227052	7
32040	64770	2
32041	129633	4
32042	161555	5
32043	97018	3
32044	126517	4
32045	96823	3
32046	162256	5
32048	162837	5
32049	32433	1
32050	63979	2
32051	97161	3
32052	97515	3
32053	64841	2
32054	32446	1
32055	95412	3
32056	259067	8
32057	162178	5
32058	192027	6
32059	97041	3
32060	129041	4
32061	32569	1
32062	97059	3
32064	97311	3
32065	135647	4
32066	195349	6
32067	32362	1
32068	65198	2
32069	182556	6
32070	160350	5
32071	162606	5
32073	227317	7
32074	64145	2
32075	97613	3
32076	64688	2
32077	97354	3
32078	97384	3
32079	64960	2
32080	65274	2
32081	129620	4
32082	95519	3
32083	129356	4
32084	159568	5
32085	97210	3
32086	223639	7
32087	97181	3
32088	156603	5
32089	161483	5
32090	161584	5
32091	160978	5
32092	194855	6
32093	32692	1
32094	95215	3
32096	162935	5
32097	129463	4
32098	32306	1
32099	162014	5
32100	131076	4
32101	32402	1
32102	128355	4
32103	64873	2
32104	129806	4
32105	129159	4
32107	213810	7
32108	64674	2
32109	65012	2
32110	64186	2
32111	97589	3
32112	193775	6
32113	32485	1
32114	83786	3
32115	129877	4
32116	97134	3
32117	63326	2
32118	124171	4
32119	95221	3
32121	32284	1
32122	130325	4
32123	64923	2
32124	160176	5
32125	97945	3
32126	138744	4
32127	97527	3
32128	64937	2
32129	295181	9
32130	65147	2
32131	129700	4
32132	64968	2
32133	130012	4
32134	65048	2
32136	64189	2
32137	32060	1
32138	65073	2
32139	32665	1
32140	101615	3
32141	32747	1
32142	65305	2
32143	133931	4
32144	86482	3
32145	97046	3
32146	32378	1
32147	96562	3
32148	129384	4
32149	128963	4
32150	65064	2
32151	162036	5
32152	161379	5
32153	64849	2
32154	97617	3
32155	162520	5
32156	160547	5
32157	129769	4
32158	227331	7
32159	258472	8
32160	28619	1
32161	76530	2
32162	194719	6
32163	162508	5
32164	126339	4
32165	63198	2
32168	65265	2
32169	129666	4
32170	64903	2
32171	64365	2
32172	64332	2
32173	96663	3
32174	195241	6
32176	194786	6
32177	98236	3
32178	95769	3
32179	97491	3
32180	33010	1
32181	162555	5
32182	65209	2
32183	97475	3
32184	163907	5
32185	130946	4
32186	127293	4
32187	40264	1
32188	32500	1
32189	65468	2
32190	130536	4
32191	65433	2
32192	156268	5
32193	64672	2
32194	65173	2
32195	96743	3
32196	130213	4
32197	32556	1
32198	129757	4
32199	151647	5
32200	64780	2
32201	65229	2
32202	130406	4
32203	97719	3
32205	98176	3
32206	65223	2
32207	65095	2
32208	97079	3
32209	32486	1
32210	100625	3
32211	226241	7
32212	226107	7
32213	225735	7
32214	163423	5
32215	32806	1
32216	62573	2
32217	97441	3
32218	129956	4
32219	260141	8
32220	130118	4
32221	227999	7
32222	32626	1
32223	32631	1
32224	98328	3
32225	195378	6
32226	163016	5
32227	32694	1
32228	130088	4
32229	97699	3
32230	130152	4
32231	97285	3
32232	130335	4
32233	129519	4
32234	98021	3
32235	131725	4
32236	64671	2
32237	65069	2
32238	101105	3
32239	97518	3
32240	65281	2
32241	161923	5
32242	129897	4
32244	32471	1
32245	140409	4
32246	163659	5
32247	97917	3
32248	97717	3
32249	130819	4
32250	64061	2
32251	65145	2
32252	98037	3
32253	194747	6
32254	64686	2
32255	98011	3
32257	30042	1
32258	195677	6
32259	33473	1
32260	162386	5
32261	32280	1
32262	96966	3
32263	130634	4
32264	226856	7
32265	97759	3
32266	198779	6
32267	65544	2
32268	64835	2
32269	228242	7
32270	130184	4
32272	194819	6
32273	131188	4
32274	130858	4
32275	32564	1
32276	68174	2
32277	65541	2
32278	163269	5
32279	129246	4
32280	154965	5
32281	64666	2
32282	130091	4
32283	32686	1
32284	162886	5
32285	33754	1
32286	130822	4
32287	128282	4
32288	96599	3
32289	129879	4
32290	32672	1
32291	96037	3
32292	32651	1
32294	97852	3
32295	32311	1
32296	97343	3
32297	132186	4
32298	131146	4
32299	65303	2
32300	121103	4
32301	194291	6
32302	65330	2
32303	32647	1
32304	97590	3
32305	97695	3
32306	131101	4
32307	32482	1
32308	163325	5
32309	130043	4
32310	195331	6
32311	97452	3
32312	240486	7
32313	98137	3
32314	32596	1
32315	130143	4
32316	65891	2
32317	95434	3
32318	32576	1
32319	97693	3
32320	130183	4
32321	98085	3
32322	97972	3
32323	210419	7
32324	93276	3
32325	65540	2
32326	98023	3
32327	164129	5
32328	97673	3
32329	32751	1
32330	65207	2
32331	187840	6
32332	130019	4
32333	97185	3
32334	129982	4
32335	195656	6
32336	227855	7
32337	98085	3
32338	163624	5
32339	97499	3
32341	128722	4
32342	97617	3
32343	129307	4
32344	130844	4
32345	130796	4
32346	129056	4
32347	64506	2
32348	32811	1
32350	32659	1
32351	196122	6
32352	147892	5
32353	97846	3
32354	130793	4
32355	130233	4
32356	32299	1
32357	97445	3
32358	166953	5
32359	124110	4
32360	95217	3
32361	131169	4
32362	260755	8
32363	230592	7
32364	132069	4
32365	32972	1
32366	129768	4
32367	132551	4
32368	97735	3
32369	130590	4
32370	130913	4
32371	32811	1
32372	71988	2
32373	97746	3
32374	198455	6
32375	65495	2
32376	227065	7
32377	131324	4
32378	64675	2
32379	96922	3
32380	100592	3
32381	98347	3
32382	129276	4
32383	162113	5
32384	131198	4
32385	64496	2
32386	65263	2
32387	164572	5
32388	85025	3
32389	65152	2
32390	65323	2
32391	98270	3
32392	129478	4
32393	228798	7
32394	64676	2
32395	193392	6
32396	64434	2
32397	163430	5
32398	195085	6
32399	65798	2
32400	32744	1
32401	97873	3
32402	101028	3
32403	65682	2
32404	163563	5
32405	65654	2
32406	32762	1
32408	66110	2
32409	98340	3
32410	163075	5
32411	197452	6
32412	163306	5
32414	94441	3
32415	66170	2
32416	64458	2
32417	98343	3
32418	98299	3
32419	98271	3
32420	164067	5
32421	167176	5
32422	295619	9
32423	65546	2
32424	98074	3
32425	65456	2
32426	96245	3
32427	163646	5
32428	131017	4
32429	114228	4
32430	97877	3
32431	198889	6
32432	163389	5
32433	65113	2
32434	162280	5
32435	293148	9
32436	98855	3
32437	65603	2
32438	163618	5
32439	164121	5
32440	98448	3
32441	98441	3
32442	195783	6
32443	32879	1
32444	98400	3
32445	163840	5
32446	130985	4
32447	130725	4
32448	130638	4
32449	196296	6
32450	98629	3
32451	32757	1
32452	98497	3
32453	196003	6
32454	131885	4
32455	129790	4
32456	164271	5
32457	134452	4
32458	196076	6
32459	131021	4
32460	95154	3
32461	164041	5
32462	133979	4
32463	46509	1
32464	98020	3
32465	325673	10
32466	164134	5
32467	64826	2
32468	98621	3
32469	262505	8
32470	32317	1
32471	32944	1
32472	126578	4
32473	61498	2
32474	166221	5
32475	64721	2
32476	98256	3
32477	65989	2
32478	132180	4
32479	164370	5
32480	93996	3
32481	197123	6
32482	196298	6
32483	131278	4
32484	356134	11
32485	197363	6
32486	65339	2
32487	131070	4
32488	65643	2
32489	130288	4
32490	86455	3
32491	98873	3
32492	98951	3
32493	196366	6
32494	130574	4
32495	232286	7
32496	163469	5
32497	65001	2
32498	65711	2
32499	163659	5
32500	98538	3
32501	98689	3
32502	65722	2
32503	65747	2
32504	65448	2
32505	263089	8
32506	129658	4
32507	162706	5
32508	98648	3
32509	98427	3
32510	195665	6
32511	132940	4
32512	97986	3
32514	196036	6
32515	166261	5
32516	65781	2
32517	98638	3
32518	165259	5
32519	98751	3
32520	196991	6
32521	166535	5
32522	129999	4
32523	262763	8
32524	65811	2
32525	102946	3
32526	130887	4
32527	130770	4
32528	162254	5
32529	98582	3
32530	33023	1
32531	199156	6
32532	97926	3
32533	164078	5
32535	163849	5
32536	64762	2
32537	65735	2
32538	131245	4
32539	98946	3
32540	98893	3
32541	228936	7
32542	98568	3
32543	65749	2
32544	98512	3
32545	131312	4
32546	127437	4
32547	131651	4
32548	65924	2
32549	196169	6
32550	164680	5
32551	98138	3
32552	98786	3
32553	162951	5
32554	131442	4
32555	118614	4
32556	65974	2
32557	230571	7
32558	195215	6
32559	160476	5
32560	163506	5
32561	163337	5
32562	229617	7
32563	262762	8
32565	132076	4
32566	65929	2
32567	129723	4
32568	132304	4
32569	98557	3
32570	99203	3
32571	232582	7
32572	98889	3
32573	97820	3
32574	98963	3
32575	64975	2
32576	132030	4
32577	163902	5
32578	65916	2
32579	95839	3
32580	64574	2
32581	263407	8
32582	101188	3
32583	66281	2
32584	200990	6
32585	131638	4
32587	98494	3
32588	131703	4
32589	98590	3
32590	200792	6
32591	196418	6
32592	32178	1
32593	183927	6
32594	134544	4
32595	98934	3
32596	98849	3
32597	131615	4
32598	164455	5
32599	65652	2
32600	98268	3
32601	132021	4
32602	98414	3
32603	32618	1
32604	65704	2
32605	65940	2
32606	229170	7
32608	131932	4
32609	131808	4
32610	133104	4
32611	282958	9
32612	363471	11
32613	65172	2
32614	231449	7
32615	98112	3
32616	164853	5
32617	98893	3
32618	32836	1
32619	65340	2
32620	102029	3
32621	197063	6
32622	114874	4
32623	131425	4
32624	100218	3
32625	99304	3
32626	33212	1
32627	164640	5
32628	130745	4
32629	102697	3
32630	65394	2
32631	196689	6
32632	299413	9
32633	225467	7
32634	65685	2
32635	68763	2
32636	33057	1
32637	164728	5
32639	66451	2
32640	96694	3
32641	130177	4
32642	164909	5
32643	100432	3
32644	135140	4
32645	131930	4
32646	98451	3
32647	98867	3
32648	133280	4
32649	32754	1
32650	229328	7
32651	231206	7
32652	133025	4
32653	165163	5
32654	180998	6
32655	196439	6
32656	32863	1
32657	164653	5
32659	32926	1
32660	164520	5
32661	65319	2
32662	131742	4
32663	32040	1
32664	133147	4
32665	66187	2
32666	134165	4
32667	199034	6
32668	197452	6
32669	99077	3
32670	131517	4
32671	234053	7
32672	230601	7
32673	164569	5
32674	131932	4
32675	99056	3
32676	98139	3
32677	132678	4
32678	195209	6
32679	163722	5
32680	132437	4
32681	37792	1
32682	64281	2
32683	106138	3
32684	66072	2
32685	125704	4
32686	134438	4
32688	252903	8
32689	132061	4
32690	33015	1
32691	198527	6
32692	131255	4
32693	66426	2
32694	100548	3
32695	98944	3
32696	33151	1
32697	98756	3
32698	165297	5
32699	93679	3
32700	130992	4
32701	66088	2
32702	98629	3
32703	65477	2
32704	132245	4
32705	198212	6
32706	130992	4
32707	66266	2
32708	65964	2
32709	201127	6
32710	66038	2
32711	98926	3
32712	131964	4
32713	231895	7
32714	66059	2
32715	98509	3
32716	197844	6
32717	32977	1
32718	227846	7
32719	65675	2
32720	163282	5
32721	65562	2
32722	66395	2
32723	132570	4
32724	165266	5
32725	65863	2
32727	131154	4
32728	66142	2
32729	131224	4
32730	166743	5
32731	162172	5
32732	165398	5
32733	97622	3
32734	99422	3
32735	164429	5
32736	198125	6
32737	66288	2
32738	165262	5
32739	32967	1
32740	88445	3
32741	179004	5
32742	98326	3
32743	63997	2
32744	66557	2
32745	126823	4
32746	198675	6
32747	132269	4
32748	99242	3
32749	33228	1
32750	99130	3
32751	193722	6
32752	98702	3
32753	197798	6
32754	132276	4
32755	99583	3
32756	131704	4
32757	98820	3
32758	66377	2
32759	99232	3
32760	131556	4
32761	164778	5
32762	65270	2
32763	226530	7
32764	263919	8
32765	132560	4
32766	98697	3
32767	98913	3
32768	65896	2
32769	98768	3
32770	99217	3
32771	65447	2
32772	66415	2
32773	132290	4
32774	164884	5
32775	131629	4
32776	164511	5
32777	159752	5
32778	66401	2
32779	132751	4
32780	65563	2
32781	194198	6
32782	98707	3
32783	128689	4
32784	97657	3
32785	99890	3
32786	99396	3
32787	232957	7
32788	165555	5
32789	132809	4
32790	223543	7
32791	132471	4
32792	98875	3
32793	193986	6
32794	66198	2
32795	132121	4
32796	66057	2
32797	65941	2
32798	99467	3
32799	66321	2
32800	159487	5
32801	33093	1
32802	98606	3
32803	132936	4
32804	154788	5
32805	100109	3
32806	132386	4
32807	66373	2
32808	132029	4
32809	108819	3
32811	99164	3
32812	99523	3
32813	197859	6
32814	165664	5
32815	165020	5
32816	98714	3
32817	99402	3
32818	32749	1
32819	99594	3
32820	131289	4
32821	99188	3
32822	66510	2
32823	99135	3
32824	98891	3
32825	134247	4
32826	64332	2
32827	66144	2
32828	98686	3
32829	98830	3
32830	130197	4
32831	65896	2
32832	134230	4
32833	65808	2
32834	33244	1
32835	98863	3
32836	99836	3
32838	132929	4
32839	133404	4
32840	132017	4
32841	165170	5
32842	33260	1
32843	330039	10
32844	101160	3
32845	132818	4
32846	54365	2
32847	96239	3
32848	132747	4
32849	93612	3
32850	66395	2
32852	66075	2
32853	232007	7
32856	131539	4
32857	133023	4
32859	99498	3
32860	132478	4
32861	39613	1
32862	167428	5
32863	97031	3
32864	66995	2
32865	199467	6
32866	230164	7
32867	66430	2
32868	134391	4
32869	202506	6
32870	132536	4
32871	165009	5
32872	66565	2
32873	66719	2
32874	33202	1
32875	198591	6
32876	99125	3
32877	98827	3
32878	37765	1
32879	132431	4
32880	133073	4
32881	93674	3
32882	99133	3
32883	66537	2
32884	199931	6
32885	166101	5
32886	230901	7
32887	131814	4
32888	99383	3
32889	99490	3
32890	99167	3
32891	131615	4
32892	165820	5
32893	32857	1
32894	66216	2
32895	98721	3
32896	99775	3
32897	132666	4
32898	166922	5
32899	99434	3
32900	99137	3
32901	266225	8
32902	197901	6
32904	33308	1
32905	88955	3
32906	66673	2
32907	132778	4
32908	133064	4
32909	133136	4
32910	127866	4
32911	66044	2
32912	99267	3
32913	198510	6
32914	199661	6
32916	81777	2
32917	165202	5
32918	268404	8
32919	201318	6
32920	165942	5
32921	65002	2
32922	33304	1
32923	166031	5
32924	98645	3
32925	226720	7
32926	101886	3
32927	87453	3
32928	164929	5
32929	66345	2
32930	133413	4
32931	32919	1
32932	132914	4
32933	33237	1
32934	199776	6
32935	168925	5
32936	66734	2
32937	34483	1
32938	100146	3
32939	131415	4
32940	99551	3
32941	99914	3
32942	66700	2
32943	66466	2
32944	64210	2
32945	130226	4
32946	166172	5
32947	67277	2
32948	33087	1
32949	131170	4
32950	66453	2
32951	131853	4
32952	99648	3
32953	132248	4
32954	67084	2
32955	132491	4
32956	132444	4
32957	199630	6
32958	66829	2
32959	162293	5
32960	33164	1
32961	66689	2
32962	35210	1
32963	135458	4
32964	66800	2
32965	167608	5
32966	66560	2
32967	66756	2
32968	167050	5
32969	84871	3
32970	99833	3
32971	66004	2
32972	33436	1
32973	99884	3
32974	33287	1
32975	133362	4
32976	133195	4
32977	166456	5
32978	33437	1
32979	100091	3
32980	299500	9
32981	232648	7
32982	32808	1
32983	199147	6
32984	105155	3
32985	66438	2
32986	332606	10
32987	165229	5
32988	132321	4
32989	66126	2
32990	332517	10
32991	65954	2
32992	99385	3
32993	200194	6
32994	31968	1
32995	132777	4
32996	135712	4
32997	145552	4
32998	101754	3
32999	66425	2
33000	199359	6
33001	132718	4
33002	132927	4
33003	100014	3
33004	132597	4
33005	133343	4
33006	66410	2
33007	193215	6
33008	67035	2
33009	308751	9
33011	64520	2
33012	32057	1
33013	134106	4
33014	66787	2
33015	99650	3
33016	66589	2
33017	67232	2
33018	145788	4
33019	132765	4
33020	200565	6
33021	132936	4
33022	33492	1
33023	39904	1
33024	66351	2
33025	66762	2
33026	100026	3
33027	167210	5
33028	100282	3
33029	133806	4
33030	166522	5
33031	201709	6
33032	33380	1
33033	166775	5
33034	167719	5
33035	201129	6
33036	72909	2
33037	72837	2
33038	166784	5
33039	135147	4
33040	133543	4
33041	99717	3
33042	146861	4
33043	130419	4
33044	133680	4
33045	66837	2
33046	32945	1
33049	100254	3
33050	133362	4
33051	166589	5
33052	166777	5
33053	66886	2
33054	66629	2
33055	66504	2
33056	199812	6
33058	233733	7
33059	93534	3
33060	100414	3
33061	200204	6
33062	33489	1
33063	99636	3
33064	32837	1
33065	99201	3
33066	200506	6
33067	100417	3
33068	66907	2
33069	167353	5
33070	134005	4
33071	232765	7
33072	33303	1
33073	199985	6
33074	200553	6
33075	166167	5
33076	132635	4
33077	80595	2
33078	89222	3
33079	100125	3
33080	100531	3
33081	132333	4
33082	33631	1
33083	166656	5
33084	66749	2
33085	115072	3
33086	100517	3
33087	151665	5
33088	33549	1
33089	67339	2
33090	66721	2
33091	32729	1
33092	83746	3
33093	66400	2
33094	100366	3
33095	167904	5
33096	66676	2
33097	168365	5
33098	33445	1
33099	133513	4
33100	33494	1
33101	32802	1
33102	234351	7
33103	200898	6
33104	133236	4
33105	33501	1
33106	134094	4
33107	66256	2
33108	100554	3
33109	100787	3
33110	66173	2
33111	100587	3
33112	133292	4
33113	134066	4
33114	96627	3
33115	33867	1
33116	194884	6
33117	267201	8
33118	100511	3
33119	269478	8
33120	133914	4
33121	102516	3
33122	65463	2
33123	66911	2
33124	67365	2
33125	233358	7
33126	163134	5
33127	134333	4
33128	67508	2
33129	167452	5
33130	133705	4
33131	67813	2
33132	201081	6
33133	134386	4
33134	96467	3
33135	60331	2
33136	173456	5
33137	33494	1
33138	98692	3
33139	100837	3
33140	100606	3
33141	260659	8
33142	66672	2
33143	167065	5
33144	66807	2
33145	195828	6
33146	66772	2
33147	233853	7
33148	166290	5
33149	136440	4
33150	100127	3
33151	133952	4
33152	67297	2
33153	134229	4
33154	101099	3
33155	66917	2
33156	66960	2
33157	133302	4
33158	400844	12
33159	201042	6
33160	167769	5
33161	66952	2
33162	234447	7
33163	65282	2
33164	32546	1
33165	161035	5
33166	33540	1
33167	98762	3
33168	201314	6
33169	132760	4
33170	200195	6
33171	100487	3
33172	99850	3
33173	133081	4
33174	100694	3
33175	33519	1
33176	99183	3
33177	211364	6
33178	305014	9
33179	100710	3
33180	64004	2
33181	133127	4
33182	335161	10
33183	66787	2
33184	235476	7
33185	66194	2
33186	166830	5
33187	105372	3
33188	66794	2
33189	134303	4
33190	100711	3
33191	66733	2
33192	233136	7
33193	267343	8
33194	96490	3
33195	134619	4
33196	168089	5
33197	98991	3
33198	134415	4
33199	67245	2
33200	133238	4
33201	66888	2
33202	27409	1
33203	66720	2
33204	197685	6
33205	133396	4
33206	142667	4
33207	66332	2
33208	273176	8
33209	201254	6
33210	68680	2
33211	97853	3
33212	65266	2
33213	134507	4
33214	200797	6
33215	168650	5
33216	78810	2
33217	167973	5
33218	33454	1
33219	101171	3
33220	100613	3
33221	102436	3
33222	134307	4
33223	33455	1
33224	134070	4
33225	66600	2
33226	33591	1
33227	67128	2
33228	134211	4
33229	98925	3
33231	100893	3
33232	119439	4
33233	67630	2
33234	139573	4
33235	167075	5
33236	99708	3
33237	33571	1
33239	102677	3
33240	233468	7
33241	100600	3
33242	197027	6
33243	33598	1
33244	33738	1
33245	100778	3
33246	201686	6
33247	33124	1
33248	100321	3
33249	33802	1
33250	134474	4
33251	100647	3
33252	67077	2
33253	67435	2
33254	100938	3
33255	167587	5
33256	33520	1
33257	68618	2
33258	100551	3
33259	66982	2
33260	167187	5
33261	103329	3
33262	67368	2
33263	200456	6
33264	98843	3
33265	167792	5
33266	117176	4
33267	129161	4
33268	134412	4
33269	167698	5
33270	167119	5
33271	66389	2
33272	134963	4
33273	172200	5
33274	114314	3
33275	140035	4
33276	133663	4
33277	168816	5
33278	67420	2
33279	167858	5
33280	101043	3
33281	100884	3
33282	235377	7
33283	100496	3
33284	64981	2
33285	135763	4
33286	166916	5
33287	69181	2
33288	67201	2
33289	166715	5
33290	67360	2
33291	167887	5
33292	67389	2
33293	101415	3
33295	67464	2
33296	136808	4
33297	168554	5
33298	33802	1
33300	200027	6
33301	66998	2
33302	67282	2
33303	133684	4
33304	67620	2
33305	166682	5
33306	67621	2
33307	67676	2
33308	101265	3
33309	101093	3
33310	33657	1
33311	33731	1
33312	33672	1
33313	66801	2
33314	233425	7
33315	202085	6
33316	33579	1
33317	100738	3
33319	100683	3
33320	67774	2
33321	100782	3
33322	99728	3
33323	33900	1
33324	134659	4
33325	100646	3
33326	102156	3
33327	170360	5
33328	135654	4
33330	67308	2
33331	33753	1
33332	33750	1
33333	136756	4
33334	67200	2
33335	201992	6
33336	34171	1
33337	67214	2
33338	135000	4
33339	101343	3
33340	168465	5
33341	67295	2
33342	135048	4
33343	65813	2
33344	105200	3
33345	137843	4
33346	67769	2
33347	134236	4
33348	139898	4
33349	100216	3
33350	33323	1
33351	167995	5
33352	230940	7
33353	66095	2
33354	105672	3
33355	101137	3
33356	167541	5
33357	203678	6
33358	101216	3
33359	67651	2
33360	33791	1
33361	133636	4
33362	100886	3
33364	33665	1
33365	67191	2
33366	243265	7
33367	134552	4
33368	166528	5
33369	170273	5
33370	33553	1
33371	134820	4
33372	66976	2
33373	129782	4
33374	143321	4
33375	256638	8
33376	101398	3
33377	66719	2
33378	152905	5
33379	201333	6
33380	203634	6
33381	65258	2
33382	38330	1
33383	134425	4
33384	67580	2
33385	207673	6
33386	135067	4
33387	34020	1
33388	160320	5
33389	201483	6
33390	156213	5
33391	67526	2
33392	134587	4
33393	33945	1
33394	168161	5
33395	168547	5
33396	101306	3
33397	100873	3
33398	134549	4
33399	135468	4
33400	66993	2
33401	168935	5
33402	205139	6
33403	101288	3
33404	203206	6
33405	129911	4
33406	188100	6
33407	134117	4
33408	161236	5
33409	135906	4
33410	66622	2
33411	297010	9
33412	133627	4
33413	135144	4
33415	135404	4
33416	70108	2
33417	139588	4
33418	232942	7
33419	168847	5
33420	100340	3
33421	134480	4
33422	134085	4
33423	135768	4
33424	169479	5
33425	223082	7
33426	101265	3
33427	101538	3
33429	67968	2
33430	33806	1
33431	33874	1
33432	134795	4
33433	33699	1
33434	195421	6
33435	133288	4
33436	168832	5
33437	269046	8
33438	101449	3
33439	147934	4
33440	33058	1
33441	168532	5
33442	33860	1
33443	130594	4
33444	133199	4
33445	203531	6
33446	67520	2
33447	99803	3
33448	129629	4
33449	135117	4
33450	201040	6
33451	101150	3
33452	66363	2
33453	88315	3
33454	101043	3
33455	167897	5
33456	135204	4
33457	67723	2
33458	165820	5
33459	142467	4
33460	67472	2
33461	236789	7
33462	96308	3
33463	68397	2
33464	101259	3
33465	33621	1
33466	190785	6
33467	101213	3
33468	133762	4
33469	134466	4
33470	138670	4
33471	160644	5
33472	143513	4
33473	137855	4
33474	134877	4
33475	203363	6
33476	139178	4
33477	135137	4
33478	170525	5
33479	139334	4
33480	67131	2
33481	202710	6
33482	202951	6
33483	96294	3
33484	135437	4
33486	101736	3
33487	236751	7
33488	33963	1
33489	33961	1
33490	101144	3
33491	133651	4
33492	98888	3
33493	101214	3
33494	168923	5
33495	100014	3
33496	169564	5
33497	33546	1
33498	101744	3
33499	33841	1
33500	201683	6
33501	170459	5
33502	136273	4
33503	33959	1
33505	67848	2
33507	202518	6
33508	101148	3
33509	101504	3
33510	33920	1
33511	91078	3
33512	110816	3
33513	102005	3
33514	205828	6
33515	67202	2
33516	67398	2
33517	135785	4
33518	67661	2
33519	136072	4
33520	101681	3
33521	168898	5
33522	167900	5
33523	204261	6
33524	169064	5
33525	67863	2
33526	169649	5
33527	134908	4
33528	67465	2
33529	34003	1
33530	101151	3
33531	238816	7
33532	135016	4
33533	168979	5
33534	203021	6
33535	67661	2
33536	170380	5
33537	68187	2
33538	64748	2
33539	231466	7
33540	136898	4
33542	135255	4
33543	66923	2
33544	102084	3
33545	135715	4
33546	109031	3
33547	68558	2
33548	168622	5
33549	171243	5
33550	101631	3
33551	115575	3
33552	65609	2
33553	204031	6
33554	167390	5
33555	102062	3
33556	135639	4
33557	135143	4
33558	101953	3
33559	67864	2
33560	76280	2
33561	269490	8
33562	131084	4
33563	238008	7
33564	138372	4
33565	136567	4
33566	101924	3
33567	168919	5
33568	67543	2
33569	67932	2
33570	33462	1
33571	203186	6
33572	236993	7
33573	101335	3
33574	135766	4
33575	102046	3
33576	90340	3
33577	101349	3
33578	135995	4
33579	66886	2
33580	135678	4
33581	68010	2
33583	67420	2
33584	135831	4
33585	169490	5
33586	134755	4
33587	301135	9
33588	33988	1
33589	102691	3
33590	101230	3
33591	136293	4
33592	67370	2
33593	130310	4
33594	204539	6
33595	170037	5
33596	33505	1
33597	271509	8
33598	33431	1
33599	67535	2
33600	34013	1
33601	136073	4
33603	101397	3
33605	97845	3
33606	237538	7
33607	94079	3
33608	34090	1
33609	168456	5
33610	102306	3
33611	33875	1
33612	68287	2
33613	67566	2
33614	206222	6
33615	67243	2
33616	102097	3
33617	238086	7
33618	71144	2
33619	34144	1
33621	203822	6
33622	171205	5
33623	67212	2
33624	168204	5
33625	100881	3
33626	169361	5
33627	136170	4
33628	66246	2
33629	33773	1
33630	170120	5
33631	68121	2
33632	78160	2
33633	208679	6
33634	203616	6
33635	135969	4
33636	67608	2
33637	140546	4
33638	68012	2
33639	169461	5
33640	33970	1
33641	68021	2
33642	66673	2
33643	200210	6
33644	101353	3
33645	33637	1
33646	169799	5
33647	101086	3
33648	132100	4
33649	33485	1
33650	68220	2
33651	34063	1
33653	93976	3
33654	184421	5
33656	169578	5
33658	171266	5
33659	68108	2
33660	64864	2
33661	101753	3
33662	67741	2
33663	170053	5
33664	68047	2
33665	34371	1
33666	101542	3
33667	33939	1
33668	67337	2
33669	121308	4
33670	34026	1
33671	136090	4
33672	103088	3
33673	101524	3
33674	203593	6
33675	101768	3
33676	169799	5
33677	101458	3
33678	170496	5
33679	178089	5
33680	280796	8
33681	203028	6
33682	34050	1
33683	203535	6
33684	135856	4
33685	202616	6
33686	102006	3
33687	136945	4
33688	66932	2
33689	132957	4
33690	169454	5
33691	67602	2
33692	136457	4
33693	102256	3
33694	101905	3
33695	101187	3
33696	172271	5
33697	32946	1
33698	102002	3
33699	72779	2
33700	234752	7
33701	169397	5
33702	34141	1
33703	34557	1
33704	33351	1
33705	34048	1
33706	204127	6
33707	68064	2
33708	136260	4
33709	34205	1
33710	162355	5
33711	238169	7
33712	67637	2
33713	100814	3
33714	100607	3
33715	73522	2
33716	68194	2
33717	136697	4
33718	238314	7
33719	68050	2
33720	102014	3
33721	136176	4
33722	67876	2
33723	129410	4
33726	101891	3
33727	99807	3
33728	102281	3
33729	135576	4
33730	68130	2
33731	239937	7
33732	133159	4
33733	68424	2
33734	28400	1
33735	67672	2
33736	34102	1
33737	204316	6
33739	136344	4
33740	275587	8
33741	169693	5
33742	192640	6
33743	102070	3
33744	134046	4
33745	65956	2
33746	67491	2
33747	122389	4
33748	67723	2
